Age,AnnualIncome,CreditScore,EmploymentStatus,EducationLevel,LoanAmount,LoanDuration,MonthlyDebtPayments,CreditCardUtilizationRate,DebtToIncomeRatio,BankruptcyHistory,LoanPurpose,PreviousLoanDefaults,PaymentHistory,LengthOfCreditHistory,SavingsAccountBalance,CheckingAccountBalance,TotalLiabilities,JobTenure,NetWorth,LoanToIncomeRatio,SavingsToLoanRatio
58,84705,563,2,0,27061,48,664,0.309,0.094,0,1,0,0,22,75325,19090,13735,13,323367,0.3194696951809789,2.783423250314093
52,62781,615,0,3,61063,72,2822,0.069,0.539,0,3,1,28,21,53243,442,75609,6,251858,0.9726195406326654,0.8719212629372461
40,26843,674,1,4,16332,36,561,0.487,0.251,0,4,0,21,20,2647,7730,30710,12,61108,0.6084041126508717,0.162064531929223
35,17707,609,2,1,19928,84,592,0.212,0.401,0,1,0,39,16,10985,5014,12903,7,79896,1.125367065733002,0.5512067840834964
26,42377,711,0,3,25935,72,1392,0.054,0.394,0,0,1,14,3,37757,2966,9461,6,237574,0.61199207135778,1.4557757557063542
74,80997,739,0,1,169986,12,1546,0.263,0.229,0,3,0,42,48,64175,19406,217186,1,105318,2.0986444109731104,0.3775288698547536
68,56538,603,0,3,113988,60,1141,0.236,0.242,0,2,1,27,46,23360,12080,44061,4,134724,2.016095084808716,0.2049320548473975
49,40807,632,1,1,51498,36,1232,0.064,0.362,0,3,1,1,30,27841,5543,53464,12,125199,1.2619584395216623,0.5406124390764869
73,60475,593,1,3,123999,48,1668,0.255,0.331,0,0,0,19,29,24604,16936,219720,3,32477,2.0503836232555064,0.1984193548387096
34,143678,634,0,1,100906,60,4850,0.329,0.405,0,2,0,5,13,21149,36852,54074,9,396189,0.7023016585583141,0.20958902752039
35,90481,375,0,2,162175,36,3348,0.26,0.444,0,2,1,21,15,55081,15072,192429,8,-9185,1.79234543887182,0.3396371842936069
25,39030,772,0,1,54135,24,1210,0.5,0.372,0,2,0,29,6,16031,986,30475,7,142684,1.386974456201481,0.2961245751440816
38,42426,756,0,0,19386,24,1921,0.233,0.543,0,0,0,17,16,13696,9475,18821,16,215056,0.4569260140947981,0.7064527776344973
19,47789,560,0,1,47309,24,454,0.568,0.114,0,3,0,13,0,39609,6060,41834,0,72674,0.989935132872986,0.8372225745085605
59,38256,725,0,0,58781,72,1294,0.431,0.406,0,0,0,25,16,3211,1945,114778,21,-73019,1.5364769846041246,0.0546255656493484
66,40712,672,0,2,13041,12,670,0.259,0.197,0,0,0,12,25,30697,1,20885,0,54834,0.3203153783803699,2.353703419720902
47,73972,573,0,0,122120,84,380,0.34,0.062,0,2,0,14,27,12093,7821,178202,8,-17289,1.650872615684101,0.0990247377600904
37,21792,678,0,4,5054,36,334,0.586,0.184,0,3,0,33,10,13904,4337,2259,15,50361,0.2319093286835222,2.750544015825915
64,81561,636,2,0,128505,12,932,0.333,0.137,0,2,0,33,44,29228,24090,117460,24,315563,1.575549888428435,0.2274446329354271
20,59191,614,1,3,40342,36,1909,0.312,0.387,0,3,0,42,0,7000,292,33233,0,174898,0.6815448033518043,0.173512133455618
29,121661,658,2,3,205222,12,2192,0.705,0.216,0,1,0,19,8,49499,9524,124570,9,170496,1.6868208643619207,0.2411961622235324
23,48397,813,0,1,64512,12,1553,0.409,0.385,0,0,0,15,1,29086,2971,32044,5,88940,1.3329476424645643,0.4508548664610233
50,44985,776,1,0,94962,24,1919,0.46,0.512,0,4,0,24,23,15412,11970,154346,17,-3758,2.1109233983906104,0.1622947884965723
21,29437,477,2,0,28996,120,1198,0.171,0.488,1,3,0,3,2,18014,4166,34623,3,99370,0.9849853930294178,0.6212366796565162
65,34009,776,0,3,22517,84,796,0.032,0.281,0,3,0,20,20,19543,2699,35756,4,22848,0.6620699794178183,0.867883471000977
43,45323,637,0,0,27585,120,513,0.184,0.136,0,1,0,13,21,20909,13075,29883,19,101570,0.6086179507545671,0.7579569346770101
47,33916,647,0,0,44155,72,743,0.048,0.263,0,3,0,7,27,3817,634,14031,17,35972,1.3018545272282336,0.0864435184346408
61,75764,517,0,1,84254,84,1132,0.095,0.179,0,1,1,37,21,56971,320,151601,9,99292,1.1120438197056688,0.6761735208592962
61,120834,633,0,1,265236,60,4927,0.411,0.489,0,0,1,18,25,16680,12620,434422,12,57587,2.1950262754996483,0.0628871537530585
44,65551,504,1,3,78320,36,290,0.033,0.053,0,3,0,9,23,40710,9212,26695,23,301501,1.1947766658530632,0.519783965986134
32,74466,699,0,4,46382,48,2078,0.501,0.335,0,3,0,0,6,33687,16655,74489,10,226522,0.6228530758591053,0.7262790246426493
57,102079,528,2,1,187253,48,2126,0.198,0.25,0,1,0,1,35,25892,29053,172862,18,131466,1.834375,0.1382720796351479
33,85526,607,0,1,21705,60,3467,0.011,0.486,0,0,0,32,13,1460,15985,37738,14,110519,0.2537795082254727,0.0672625080622869
29,47911,714,0,1,8398,36,1590,0.114,0.398,0,3,0,40,5,23466,12383,9488,5,177879,0.1752796794122558,2.793904036194785
36,40591,697,2,4,10696,24,635,0.074,0.188,0,1,0,33,8,18613,2468,4889,15,218504,0.2635001970831691,1.740020566513976
62,69762,608,0,3,96258,72,1985,0.416,0.341,0,2,0,40,19,14066,1548,191570,17,-36451,1.379785846365552,0.1461265959546639
58,53571,739,0,0,44241,24,1008,0.553,0.226,0,3,0,10,34,23679,12486,64321,2,21931,0.8258231912192937,0.5352154061751278
46,32641,636,0,1,12129,84,595,0.372,0.219,0,1,0,11,18,1508,2011,8963,15,107550,0.3715764965382023,0.1243198680956306
39,53258,563,0,1,90906,72,1602,0.189,0.361,0,3,0,7,15,32910,14294,128758,7,165628,1.706866445107869,0.3620183264215077
66,45671,497,0,1,31036,36,1789,0.463,0.47,1,1,0,8,42,12696,3321,50831,24,70433,0.6795410754948327,0.4090601540097303
73,52347,675,0,3,29915,48,1873,0.469,0.429,0,0,0,22,17,6756,3684,36766,18,30945,0.5714640482921983,0.2258323305254713
31,56504,662,0,3,74709,60,1746,0.281,0.371,0,0,0,19,7,25625,5001,115572,12,194014,1.3221661799840725,0.3429929059028243
57,23870,579,0,2,37404,48,881,0.247,0.443,1,1,1,18,17,10267,715,63413,7,-33177,1.5669222068618829,0.2744820211201711
67,61273,463,0,1,79365,120,1448,0.442,0.284,0,1,0,37,44,31768,1832,126477,8,35340,1.295247576459836,0.4002721568429806
65,37401,603,0,1,43556,48,725,0.159,0.233,0,1,0,9,20,31232,9133,85270,15,112682,1.1645366557938075,0.7170374451867668
68,114061,562,2,3,84290,48,2260,0.295,0.238,0,0,0,42,33,41364,2745,156615,14,231625,0.7389840612999947,0.490728547531765
20,66763,430,0,3,34415,12,1278,0.097,0.23,0,1,0,32,1,10957,1235,29897,0,125282,0.5154724102809898,0.3183693630869363
67,64252,591,1,1,88638,72,2655,0.465,0.496,1,1,0,33,28,1978,16188,124694,20,198093,1.3795153533687143,0.0223152337007412
44,69507,633,0,1,23194,72,347,0.341,0.06,0,3,0,44,11,33007,10285,26511,15,174814,0.3336882085515336,1.4230222030610045
48,58582,682,0,4,9334,84,1701,0.445,0.348,0,0,0,35,22,28282,11044,12305,6,191167,0.1593294983186248,3.0296732726298874
33,36727,680,0,3,16969,72,1382,0.226,0.452,0,3,0,39,14,9412,3563,13671,14,126016,0.4620180788499237,0.5546258102533883
73,52327,799,1,4,11776,72,2053,0.201,0.471,0,2,0,43,48,10889,413,18557,7,179031,0.2250420425011466,0.9245987942599982
58,57667,539,0,1,125771,24,2224,0.156,0.463,0,0,0,42,38,34691,5949,249087,14,-74340,2.180949573420268,0.2758245078395827
34,23404,630,0,4,20527,120,401,0.457,0.206,0,1,0,47,4,3745,1220,13778,14,86415,0.8770348216193121,0.1824337490257209
23,35265,730,1,1,76507,120,1437,0.255,0.489,0,0,0,42,3,11842,4031,148245,4,-101883,2.16942664322577,0.1547811993517018
53,37887,568,0,4,64092,12,1323,0.5,0.419,0,4,0,13,16,8813,6727,104418,12,86121,1.691617398648649,0.1375033154946718
27,42312,631,0,3,43063,12,331,0.134,0.094,1,1,0,20,7,29151,12578,30004,1,160571,1.0177250490393024,0.6769227196730447
29,76333,496,0,2,150830,12,2880,0.505,0.453,0,4,0,26,3,60963,22178,90805,8,104077,1.975921607671549,0.4041808381566124
70,122046,517,0,1,86362,36,5043,0.298,0.496,0,3,0,23,51,43712,8307,153474,22,440062,0.7076126410317337,0.5061426768407767
75,47269,663,1,4,20009,84,839,0.356,0.213,0,1,0,17,31,30732,10501,29865,24,37891,0.4232917283689443,1.535832083958021
65,25204,767,1,3,22984,72,935,0.3,0.445,0,3,0,31,34,2905,1043,16248,12,10286,0.911882562983535,0.1263867739830324
25,95299,632,0,1,99221,24,2707,0.108,0.341,0,1,0,45,3,4793,19223,88194,6,102424,1.041143756558237,0.0483058192739513
71,105217,523,0,4,49036,36,4769,0.139,0.544,0,1,0,37,19,86842,27657,37747,9,467516,0.4660419319888232,1.7709484674837368
71,54034,679,0,3,45701,60,1134,0.245,0.252,0,4,0,37,47,1353,6714,70763,4,145507,0.8457666327380402,0.0296048312984114
26,83924,552,2,1,166976,72,3423,0.397,0.489,0,3,0,13,2,21157,16727,252494,3,-4456,1.9895859398272264,0.1267060732915311
18,86378,642,1,3,91453,48,2086,0.109,0.29,0,0,0,28,0,42253,22842,145707,0,228059,1.0587411292096458,0.4620136899424847
59,58121,375,1,1,46603,36,1108,0.568,0.229,0,1,0,6,22,50669,7847,46967,7,127909,0.8018134269295619,1.087224272594627
18,40176,653,0,4,31952,72,1227,0.33,0.366,0,1,0,24,0,24091,10373,19917,0,56900,0.795280882096722,0.7539511157011861
71,35562,665,2,0,10540,120,438,0.203,0.148,0,1,0,46,49,20367,5488,11433,19,132500,0.2963754463909119,1.9321696233753916
69,46822,675,0,1,25758,12,250,0.118,0.064,0,2,0,26,44,35025,2555,43291,18,176052,0.5501142600858553,1.3597189331884
47,54350,676,1,0,77482,72,1765,0.336,0.39,0,1,0,40,20,434,6209,25054,17,111738,1.425585545804125,0.0056012286566085
70,69937,598,0,3,28989,12,363,0.07,0.062,0,0,0,44,33,32678,15740,36770,7,231464,0.4144956961880522,1.127216281476371
37,132376,680,0,4,83712,84,2963,0.256,0.269,0,1,0,27,14,80913,8067,65713,15,489433,0.632375714814507,0.9665523873233548
64,47229,671,1,0,92900,72,1115,0.443,0.283,0,1,0,45,36,41634,6264,87969,17,44869,1.966970146093585,0.4481544870345852
56,53099,543,1,0,46291,24,1951,0.188,0.441,0,1,0,37,19,34016,8003,83733,21,81147,0.8717702448210923,0.7348137907197788
66,37235,670,0,3,36168,48,383,0.3,0.123,0,1,0,14,14,19512,2162,65037,3,42793,0.971318079278118,0.5394674997926401
32,48606,495,1,0,15567,36,1773,0.628,0.438,0,0,0,33,10,29703,6237,15083,4,148951,0.3202625136297241,1.9079522096608428
49,65351,520,0,1,115737,24,374,0.386,0.069,0,3,0,47,22,38095,3737,205910,24,30940,1.7709786999632755,0.3291485942387115
54,116701,504,2,3,54076,72,4484,0.156,0.461,0,3,0,24,18,95510,11756,35833,9,406596,0.4633682370482082,1.7661852543595244
69,60188,508,2,1,131008,60,2049,0.168,0.409,0,3,0,37,47,18643,6463,223095,2,-2133,2.176610344082806,0.1423032005434741
43,51179,670,0,4,58798,120,653,0.58,0.153,0,4,0,36,10,37615,5453,116998,22,152569,1.1488472059398205,0.6397217639755778
25,76905,758,0,3,89465,24,1773,0.164,0.277,0,3,0,38,2,59496,10070,139056,5,289304,1.1633032533222376,0.6650124069478908
50,22531,629,0,2,19990,24,357,0.373,0.19,0,3,0,37,11,8959,2543,26460,12,19119,0.8871826735309781,0.4481516682507128
21,111194,711,2,4,150488,120,1025,0.202,0.111,0,0,0,48,2,77207,4038,138579,1,363901,1.353370205494851,0.5130408202592881
75,61380,567,0,4,126643,60,2505,0.605,0.49,0,1,0,1,32,42772,11720,218189,9,-90850,2.0632280347338754,0.3377341208426771
68,76505,742,1,1,111190,12,2814,0.313,0.441,0,0,0,1,49,14960,5924,135446,12,82714,1.4533500640472643,0.13454326339362
44,140200,830,0,3,62632,120,5106,0.128,0.437,0,4,0,32,9,76918,15920,120261,19,323922,0.4467300518541237,1.2280746571296282
61,110002,662,2,0,40886,12,3557,0.135,0.388,0,1,0,9,36,42262,939,26793,10,401573,0.3716807723425724,1.0336292709174064
54,41682,690,0,0,4355,60,1815,0.235,0.523,0,3,0,14,28,19349,2625,3083,0,156339,0.1044790442146678,4.441919191919192
53,18423,751,0,0,22147,72,384,0.228,0.25,0,3,1,38,21,13388,3753,41090,8,33581,1.2020733825445071,0.6044789597254832
61,118208,618,0,0,206262,24,855,0.229,0.087,0,0,0,19,32,92221,20882,373403,18,-89134,1.7448925208740451,0.4471039401152897
47,29872,704,2,0,44229,72,478,0.123,0.192,0,1,0,24,23,2446,5805,15758,15,30674,1.4805677367522512,0.0553018313361971
43,85872,668,1,2,128572,120,507,0.336,0.071,0,0,0,37,9,21298,17547,122939,23,20610,1.4972342878436762,0.1656490865111648
30,63576,727,0,1,131749,84,1002,0.207,0.189,0,3,1,5,5,50890,186,83533,8,152316,2.072274564701071,0.3862618595825427
34,37957,699,0,2,80877,12,1483,0.618,0.469,0,0,1,17,4,4487,10830,36734,14,86442,2.1306970862532277,0.0554786221222087
38,68153,544,0,0,107802,60,3091,0.153,0.544,0,4,0,36,13,524,14370,155353,2,146892,1.581741350470992,0.0048607181618322
73,28529,632,1,2,28998,36,763,0.062,0.321,0,0,0,44,46,17137,1665,48623,4,12922,1.016403785488959,0.5909514121176592
49,76688,581,1,0,129674,12,370,0.205,0.058,0,2,0,2,11,56274,4951,231422,17,-120858,1.6909074313134869,0.4339618276460382
63,107599,723,1,4,22796,84,4435,0.139,0.495,0,3,0,46,35,70086,26426,39038,15,414935,0.2118587360594795,3.0743518884063694
34,52565,541,0,4,5364,12,841,0.363,0.192,0,4,0,15,11,40414,10054,10528,7,129761,0.1020431457596164,7.532898415657036
24,62349,728,0,1,133120,24,1298,0.503,0.25,1,3,1,19,5,12426,11710,69016,6,188655,2.1350441058540497,0.0933436497622463
25,98576,491,0,1,157710,120,2766,0.517,0.337,1,1,0,4,2,47669,18994,50640,2,312405,1.599866094525092,0.302255391190215
73,56318,575,0,3,118119,24,288,0.526,0.061,0,0,1,17,28,26896,8211,135832,17,-46465,2.0973206200394183,0.2277006434134778
61,46547,732,0,2,77896,84,1372,0.146,0.354,0,1,0,8,33,31217,11451,143036,14,-52914,1.6734553579101143,0.400747140454703
59,84770,695,1,1,129836,12,1285,0.038,0.182,0,1,0,5,40,27494,25274,214526,8,189132,1.5316086869330314,0.2117578194197339
59,26532,850,0,3,33894,36,245,0.049,0.111,0,3,1,35,25,15412,1493,67043,23,55496,1.2774281083933214,0.454698333087476
26,46179,850,0,1,97445,84,2045,0.396,0.531,0,1,1,16,5,21584,3098,133629,3,111284,2.11011260285838,0.2214970342548693
32,40157,546,0,0,81366,120,1411,0.517,0.422,0,3,0,45,10,28506,6309,90834,10,48061,2.026146720454206,0.3503385893544066
71,132561,614,2,3,259649,36,2081,0.279,0.188,1,0,0,42,16,63792,20743,270272,24,303337,1.958698571234592,0.245684575389948
26,49474,762,1,4,65161,84,534,0.195,0.13,0,4,1,22,6,32429,6439,100589,4,88554,1.3170490146538656,0.497667352137749
22,37465,628,0,0,58891,72,1114,0.482,0.357,0,0,0,38,1,27864,415,99243,1,66580,1.5718518123098275,0.4731372682197922
61,67297,566,0,3,112387,48,1260,0.106,0.225,0,3,0,39,34,50205,10212,54151,16,184141,1.6699901928734882,0.4467113926753746
75,63758,683,1,3,139814,84,2297,0.206,0.432,0,1,0,25,21,54936,17559,275700,10,-3008,2.192851205320033,0.3929192146765368
61,24685,814,0,0,18946,120,179,0.168,0.087,1,1,0,10,29,650,3520,6814,15,22973,0.7674795430608442,0.0343062226209954
25,69647,690,0,1,146416,72,3077,0.136,0.53,0,3,0,1,4,44801,10471,152724,7,45217,2.102228348265564,0.3059822288395473
55,122709,551,0,3,146221,36,4906,0.296,0.48,0,0,0,27,13,46610,35265,244717,16,285592,1.1915980767663596,0.3187618826168429
48,34179,638,0,3,24950,72,1310,0.116,0.46,0,2,0,6,12,27760,2338,44263,7,72598,0.729959040374488,1.112580658089856
41,41273,607,0,3,32030,84,1644,0.089,0.478,1,4,0,28,17,4454,234,63368,8,14639,0.7760333381789989,0.1390527926071618
48,63610,531,0,0,105920,24,2452,0.373,0.463,1,1,0,14,18,49903,14196,61488,0,236579,1.6651208124381005,0.4711341471474023
42,39240,586,0,2,62393,24,1770,0.173,0.541,0,1,0,42,16,33073,2399,24513,19,152168,1.58999515812543,0.5300669936211815
23,52372,639,1,1,88257,72,1067,0.135,0.244,0,4,0,21,3,19011,6910,122589,0,82985,1.6851622018979244,0.2154025697387205
33,25540,609,0,1,23918,24,550,0.263,0.258,0,4,0,43,9,15190,4504,7877,4,91508,0.9364551113895304,0.6350599941469125
37,107541,655,0,0,117098,24,1656,0.125,0.185,0,2,0,35,8,25517,10378,101787,8,7121,1.088858306522103,0.2179096320207687
40,59552,549,0,3,114276,12,1685,0.216,0.34,0,1,0,16,21,5514,2138,38772,10,160167,1.9188957735126693,0.0482511791524103
71,85882,837,1,1,166418,36,3622,0.655,0.506,0,3,0,8,47,8803,9257,165164,16,243170,1.937729236286576,0.0528966043540701
66,19942,682,0,1,17204,120,285,0.104,0.171,0,1,0,19,28,12295,5135,21819,13,79196,0.8626585769442913,0.7146178436501017
50,119800,798,0,3,239807,12,5245,0.142,0.525,0,1,0,46,18,105501,30020,229372,0,312055,2.0017111710252835,0.439939451561249
22,35077,618,0,4,36444,12,1049,0.598,0.359,0,3,0,22,2,2552,10093,17773,2,32794,1.0389417868749644,0.0700233228152009
72,66864,723,0,4,104364,72,3050,0.417,0.547,0,0,0,47,52,58902,18701,64686,3,227370,1.560816570702161,0.5643846116993245
75,37139,481,0,0,61062,84,1457,0.579,0.471,0,3,0,14,24,26313,4630,65650,17,96572,1.6441033925686592,0.4309156117452467
73,75219,647,1,3,17914,36,2151,0.311,0.343,0,2,0,7,27,4016,19708,20636,2,343984,0.2381547460781707,0.2241696902037399
62,110382,609,2,3,162807,36,4543,0.285,0.494,0,1,0,12,30,4788,13962,101029,5,257995,1.474928204524247,0.0294088742567932
42,58979,735,0,3,49006,36,780,0.369,0.159,0,4,0,1,7,24606,850,79935,6,113882,0.8308918277382163,0.5020915379435591
29,56699,704,1,0,60941,36,2024,0.024,0.428,0,2,1,26,9,21486,4214,96191,6,141998,1.0747971781305117,0.352564733681205
36,30032,586,1,3,48133,72,1149,0.137,0.459,0,0,0,7,13,1044,3934,83419,8,-21668,1.6026703958978457,0.021689450284622
36,33572,599,0,1,20781,120,682,0.131,0.244,0,4,0,25,7,1691,993,21908,8,44192,0.6189795371280493,0.0813684919641997
31,101945,755,0,4,15251,24,1196,0.275,0.141,0,1,1,8,11,81318,22255,10277,11,544798,0.149598807211661,5.331628638867034
47,46907,786,2,3,77722,120,847,0.095,0.217,0,3,0,45,11,33882,4897,107268,2,-2864,1.6569028737102414,0.4359327354837049
60,141838,737,1,3,126814,48,1664,0.083,0.141,0,2,0,34,36,87270,20515,38206,2,465269,0.8940700371548023,0.6881678034932777
33,114518,365,2,0,74457,36,628,0.371,0.066,0,2,0,20,9,74817,8437,143550,9,271595,0.650171587247531,1.004821510113084
26,61455,745,2,1,102993,72,2425,0.256,0.474,0,1,0,26,3,40429,5357,78181,3,240570,1.675881931788597,0.3925374293648174
43,50659,748,0,0,98636,12,734,0.311,0.174,0,4,0,34,15,9380,335,53562,19,54007,1.947019344650612,0.0950961606699311
37,44343,646,0,1,83546,84,451,0.118,0.122,0,2,0,39,11,663,4513,164667,5,-110901,1.8840429370377048,0.0079356529857445
47,30670,701,0,4,5834,48,1379,0.322,0.54,0,0,0,19,13,10999,1068,9961,10,49835,0.1902122526164781,1.8850042844901456
39,83523,612,0,0,61680,72,409,0.237,0.059,0,0,1,24,14,38271,10562,49130,13,192630,0.7384703797710838,0.620466594251066
19,38979,619,1,3,70558,60,1085,0.27,0.334,0,3,0,39,0,9154,9094,125994,0,-46080,1.8101077475628529,0.1297353987443132
25,102990,680,0,1,183808,84,3775,0.055,0.44,0,0,1,45,4,73541,23648,202769,3,406912,1.7846996339485974,0.4000946634822016
24,83963,726,1,3,162714,120,1604,0.195,0.229,0,1,0,11,2,30566,18958,189359,5,217106,1.9379019579819925,0.187849921642135
22,54598,457,0,2,54568,60,601,0.095,0.132,0,1,0,38,3,27195,15878,68925,1,126046,0.9994322240334071,0.4983598746541076
62,163196,662,0,4,107315,48,3867,0.403,0.284,0,1,0,39,39,42420,20241,212533,22,636126,0.657579489819053,0.3952812255395281
75,130988,678,0,1,144125,84,5144,0.612,0.471,0,4,0,35,30,67088,35193,145579,13,575061,1.1002832298895326,0.4654815924954553
60,22538,798,0,0,20542,72,979,0.351,0.521,0,0,0,42,36,15146,3171,15944,17,110302,0.9113980212076844,0.7372827727206348
61,116011,822,0,0,141297,60,3392,0.169,0.351,0,1,0,6,30,577,15577,205726,8,341014,1.217951591214702,0.0040835680618267
24,55697,624,0,3,46153,84,606,0.443,0.131,0,3,0,37,3,43229,14478,25462,1,173752,0.8286293942331862,0.936625211249296
52,64318,672,0,3,23321,120,2754,0.146,0.514,0,1,0,24,19,37680,14599,16496,6,240208,0.3625833734977223,1.6156418832004116
63,15181,588,0,1,8003,60,322,0.236,0.255,0,1,1,18,22,3507,2242,8985,0,68226,0.5271373995521011,0.4381559220389805
23,24604,712,0,0,39728,24,928,0.216,0.453,0,3,0,23,2,20032,5687,35666,4,41376,1.6146311725259093,0.504216063832465
67,90106,620,1,3,138575,36,1949,0.227,0.26,1,2,0,23,40,13201,11754,120171,4,309653,1.5378938373267337,0.0952618057960974
38,46446,723,0,1,71939,84,1015,0.227,0.262,0,0,0,38,19,28889,7958,42808,13,69513,1.5488406140331992,0.4015707534056157
38,36863,709,1,1,38028,120,1143,0.113,0.372,0,4,0,40,11,2049,973,49547,7,76307,1.0315755208333333,0.0538799337347813
71,18778,619,0,1,10981,72,752,0.396,0.481,0,4,0,26,25,463,3706,3649,7,44342,0.5847489216678204,0.0421598980149335
62,111307,644,0,3,209343,60,595,0.405,0.064,0,3,0,2,15,74081,26200,251172,14,148142,1.8807543033744205,0.3538720956893916
63,56980,579,1,4,100172,24,2608,0.331,0.549,0,1,0,21,25,4350,2426,31076,5,60927,1.7579895052736878,0.0434248749663082
32,38099,758,0,3,63217,12,1295,0.676,0.408,0,0,0,12,13,25649,4902,83064,11,-31905,1.659238845144357,0.4057230535606947
58,89133,557,0,4,68595,48,552,0.381,0.074,1,1,0,5,16,38912,2835,62635,2,268015,0.7695716561581439,0.5672633972826404
62,106338,668,0,2,204644,84,4711,0.212,0.532,0,4,0,3,16,61797,21447,140465,14,276121,1.924449167285756,0.3019717071025434
22,97050,622,0,0,96293,120,2643,0.171,0.327,0,3,0,19,1,46486,16161,122944,1,109834,0.9921896734706496,0.4827507425177061
38,22865,692,2,1,43718,12,880,0.203,0.462,0,1,0,25,14,2903,5429,68651,0,-27727,1.9119216303682325,0.0664013358036551
46,93219,583,0,1,172474,12,2143,0.141,0.276,0,3,0,32,17,16526,3633,67017,6,367790,1.8501823642995063,0.0958167850413103
53,50103,694,1,4,95858,24,1402,0.256,0.336,0,2,0,42,20,38369,2867,82881,3,203483,1.91318058438448,0.4002649725117099
69,65625,466,1,1,38638,60,2939,0.582,0.537,0,0,0,6,42,22596,4019,69384,10,193991,0.5887605522201567,0.5847977432128161
40,43354,481,0,3,53113,120,484,0.388,0.134,0,3,0,12,20,9789,3980,54892,1,45704,1.225072079344943,0.1843016907030161
63,46541,779,2,1,97414,24,1950,0.416,0.503,0,3,0,39,25,27065,2811,172434,19,-34074,2.093034248635641,0.2778319560642611
28,67962,797,0,2,136510,60,776,0.051,0.137,0,2,0,11,8,29681,4219,142462,10,-56374,2.00859291084855,0.2174257019580839
36,46379,715,1,3,33223,72,1961,0.252,0.507,0,0,0,2,6,935,876,59517,15,59935,0.7163216903837861,0.0281423067661931
72,54127,676,0,3,71993,120,754,0.284,0.167,0,1,0,20,51,12492,11301,77206,23,125565,1.3300509902453443,0.1735144595382948
64,23826,732,2,3,31031,72,671,0.277,0.338,0,0,0,43,15,10242,738,52064,4,24978,1.3023460779787637,0.330046403712297
23,220280,583,2,3,439518,84,8326,0.251,0.454,0,0,0,45,4,101633,22831,861554,5,-561639,1.9952605989622345,0.2312368748563771
22,78198,618,2,0,103481,24,1376,0.07,0.211,0,0,0,22,3,65912,19687,97201,4,264398,1.3233033670507297,0.6369416903422818
